dateoftest,elapsed,label
[26/Jul/2013:14:17:43,2365862,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:43,2332700,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:17:38,7470010,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:17:31,14322039,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:17:21,25034580,/courses/content/387,200
[26/Jul/2013:14:17:38,8488731,/,200
[26/Jul/2013:14:17:40,6152178,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:39,7546106,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:17:26,20243949,/courses/content/390,200
[26/Jul/2013:14:17:45,1553617,/rumba/login,302
[26/Jul/2013:14:17:40,7066043,/settings/,200
[26/Jul/2013:14:17:27,20512466,/courses/content/387,200
[26/Jul/2013:14:17:31,16884167,/settings/,200
[26/Jul/2013:14:17:32,16254324,/settings/,200
[26/Jul/2013:14:17:47,1232116,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:17:47,955870,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:40,8171320,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:17:34,15243143,/courses/content/390,200
[26/Jul/2013:14:17:41,7687180,/rumba/login?ticket=ST-3819-ntgHNYm63bZyanOqnNyp-pearson-intl.com,302
[26/Jul/2013:14:17:41,8422720,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:17:47,1746969,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:17:33,15855232,/settings/,200
[26/Jul/2013:14:17:45,4669136,/settings/,200
[26/Jul/2013:14:17:44,7463230,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:17:50,2817226,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:17:45,7401584,/,200
[26/Jul/2013:14:17:48,4447553,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:17:48,4931579,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:17:46,6981999,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:17:37,16328765,/courses/content/390,200
[26/Jul/2013:14:17:49,4166205,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:52,1160600,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:44,10115728,/courses/content/390,200
[26/Jul/2013:14:17:45,8634370,/courses/content/389,200
[26/Jul/2013:14:17:49,5157724,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:39,15525558,/settings/,200
[26/Jul/2013:14:17:38,16721664,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:17:41,13948051,/rumba/login?ticket=ST-3818-c9iHyUg2lEWgRcKnaPFJ-pearson-intl.com,302
[26/Jul/2013:14:17:55,501754,/app.php/activities/3116/0/solve,200
[26/Jul/2013:14:17:53,2444556,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:54,1572752,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:41,15128836,/settings/,200
[26/Jul/2013:14:17:56,1285757,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:51,6145192,/app.php/activities/367/course/390/0/practice,302
[26/Jul/2013:14:17:48,9572557,/app.php/activities/3114/0/report,200
[26/Jul/2013:14:17:37,19796605,/courses/content/387,200
[26/Jul/2013:14:17:28,29246460,/courses/content,302
[26/Jul/2013:14:17:18,40483458,/courses/,302
[26/Jul/2013:14:17:46,12285348,/courses/content/390,200
[26/Jul/2013:14:17:47,12066360,/rumba/login?ticket=ST-3824-UOwgltYbmvTi9pgf2c7a-pearson-intl.com,302
[26/Jul/2013:14:17:46,12907832,/rumba/login?ticket=ST-3823-MWHavIzNEMtIBReVgpxT-pearson-intl.com,302
[26/Jul/2013:14:17:57,2459049,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:17:57,1935115,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:59,1095058,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:54,6250833,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:17:33,26969634,/rumba/login?ticket=ST-3813-XlniBNTasgCzUJQXOZSV-pearson-intl.com,302
[26/Jul/2013:14:17:49,11095237,/settings/,200
[26/Jul/2013:14:17:56,4660739,/settings/,200
[26/Jul/2013:14:17:53,8273762,/,200
[26/Jul/2013:14:17:49,11803796,/,200
[26/Jul/2013:14:17:57,3863006,/courses/,302
[26/Jul/2013:14:17:58,3117347,/courses/content,302
[26/Jul/2013:14:17:54,7437103,/settings/,200
[26/Jul/2013:14:17:54,8198810,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:17:59,3003866,/courses/,302
[26/Jul/2013:14:17:34,29370578,/courses/content/390,200
[26/Jul/2013:14:17:55,9085996,/,200
[26/Jul/2013:14:17:52,11706751,/courses/content,302
[26/Jul/2013:14:17:47,17899113,/,200
[26/Jul/2013:14:18:00,4885022,/rumba/login?ticket=ST-3828-DlJ6UWentGUxVE5XRTf3-pearson-intl.com,302
[26/Jul/2013:14:17:38,26691609,/courses/content/390,200
[26/Jul/2013:14:17:54,11027492,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:17:54,11700635,/courses/content/389,200
[26/Jul/2013:14:17:48,17319085,/courses/content/390,200
[26/Jul/2013:14:17:40,25176003,/courses/content/389,200
[26/Jul/2013:14:17:59,6262461,/app.php/activities/3119/0/solve,200
[26/Jul/2013:14:17:39,27124758,/courses/content/389,200
[26/Jul/2013:14:17:50,16183180,/settings/,200
[26/Jul/2013:14:17:59,7052100,/courses/content,302
[26/Jul/2013:14:17:59,7736068,/courses/content,302
[26/Jul/2013:14:17:55,11650616,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:17:55,11564734,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:17:49,17847930,/,200
[26/Jul/2013:14:17:58,9352099,/courses/content/390,200
[26/Jul/2013:14:17:58,9838969,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:17:54,13930244,/,200
[26/Jul/2013:14:17:54,13744526,/courses/content/390,200
[26/Jul/2013:14:17:34,34457033,/rumba/login?ticket=ST-3816-UfdDdBKOXsTguibK6mGf-pearson-intl.com,302
[26/Jul/2013:14:18:01,7801618,/,200
[26/Jul/2013:14:17:55,13304368,/courses/content/387,200
[26/Jul/2013:14:17:55,14468511,/,200
[26/Jul/2013:14:18:09,590975,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:17:20,50714642,/courses/content/390,200
[26/Jul/2013:14:18:09,927860,/settings/,200
[26/Jul/2013:14:18:10,448951,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:18:10,546092,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:18:10,735490,/settings/,200
[26/Jul/2013:14:18:11,730277,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:18:11,2035094,/app.php/activities/3120/0/report,200
[26/Jul/2013:14:18:11,2658915,/settings/,200
[26/Jul/2013:14:18:11,2562608,/app.php/activities/3132/0/solve,200
[26/Jul/2013:14:18:13,882621,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:13,1476486,/courses/,302
[26/Jul/2013:14:18:12,2099095,/courses/,302
[26/Jul/2013:14:18:12,2910854,/app.php/products/courses/389/units/113.json?_=1373985833790,200
[26/Jul/2013:14:18:13,1792516,/courses/content,302
[26/Jul/2013:14:18:14,1027058,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:12,3321736,/app.php/products/courses/389/units/113.json?_=1373985833790,200
[26/Jul/2013:14:18:15,1539297,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:18:12,5694662,/courses/content/389,200
[26/Jul/2013:14:18:13,4158770,/app.php/activities/3121/submit,302
[26/Jul/2013:14:18:15,2856570,/courses/,302
[26/Jul/2013:14:18:15,2933826,/app.php/products/courses/387/units/113.json?_=1373985833790,200
[26/Jul/2013:14:18:14,5405063,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:18:14,5876805,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:18:20,2859041,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:22,1843162,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:21,2895254,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:18:13,10849032,/courses/content/389,200
[26/Jul/2013:14:18:20,3453766,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:20,4116732,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:18:14,10598702,/courses/content/389,200
[26/Jul/2013:14:18:21,3634795,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:20,4305337,/courses/content,302
[26/Jul/2013:14:18:20,4293333,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:18:21,4965513,/courses/content,302
[26/Jul/2013:14:18:20,5946878,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:18:18,8306968,/app.php/activities/367/course/389/0/practice,302
[26/Jul/2013:14:18:21,6087296,/settings/,200
[26/Jul/2013:14:18:21,7026207,/settings/,200
[26/Jul/2013:14:18:14,13629641,/courses/content/389,200
[26/Jul/2013:14:18:21,7079328,/courses/content,302
[26/Jul/2013:14:18:25,4194777,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:24,4702936,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:18:25,3974048,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:21,9160004,/settings/,200
[26/Jul/2013:14:18:20,10230975,/app.php/activities/3115/0/report,200
[26/Jul/2013:14:18:28,2172471,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:26,5294567,/courses/content,302
[26/Jul/2013:14:18:15,16023509,/courses/content/387,200
[26/Jul/2013:14:18:20,11172809,/app.php/activities/367/course/387/0/practice,302
[26/Jul/2013:14:18:23,8400543,/app.php/activities/367/course/387/0/practice,302
[26/Jul/2013:14:18:25,6430498,/courses/content,302
[26/Jul/2013:14:18:27,5066205,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:18:29,4193990,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:31,2260206,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:27,5667811,/courses/,302
[26/Jul/2013:14:18:20,13087559,/courses/content/389,200
[26/Jul/2013:14:18:31,2543899,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:20,13580093,/settings/,200
[26/Jul/2013:14:18:24,10703422,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:18:25,10679340,/app.php/activities/3123/0/report,200
[26/Jul/2013:14:18:33,2154943,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:33,2277339,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:25,11184027,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:18:20,15785836,/courses/content/391,200
[26/Jul/2013:14:18:26,10046225,/app.php/products/courses/390/units/113.json?_=1373985833790,200
[26/Jul/2013:14:18:19,18357693,/courses/content/387,200
[26/Jul/2013:14:18:20,16822771,/courses/content/391,200
[26/Jul/2013:14:18:20,16888946,/app.php/activities/3122/0/report,200
[26/Jul/2013:14:18:33,4494307,/courses/,302
[26/Jul/2013:14:18:33,5578379,/courses/,302
[26/Jul/2013:14:18:32,7205335,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:18:33,6421942,/settings/,200
[26/Jul/2013:14:18:29,11206171,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:18:38,2559668,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:18:15,25783951,/app.php/activities/367/course/389/0/practice,302
[26/Jul/2013:14:18:38,2214695,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:33,7199879,/settings/,200
[26/Jul/2013:14:18:15,26278862,/app.php/products/courses/390/units/113.json?_=1373985833790,200
[26/Jul/2013:14:18:39,2157709,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:20,21329022,/courses/content/389,200
[26/Jul/2013:14:18:32,10271521,/settings/,200
[26/Jul/2013:14:18:32,10080772,/settings/,200
[26/Jul/2013:14:18:41,2201601,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:41,2435929,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:37,6759462,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:29,14130659,/settings/,200
[26/Jul/2013:14:18:38,5906420,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:41,2576636,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:42,2334477,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:36,8536803,/app.php/activities/3136/0/solve,200
[26/Jul/2013:14:18:37,8392223,/app.php/products/courses/390/units/113.json?_=1373985833790,200
[26/Jul/2013:14:18:30,15903916,/app.php/products/courses/389/units/113.json?_=1373985833790,200
[26/Jul/2013:14:18:44,2761512,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:24,23135236,/courses/content/389,200
[26/Jul/2013:14:18:43,3635794,/courses/content,302
[26/Jul/2013:14:18:44,3025538,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:32,14980623,/app.php/activities/3121/0/report,200
[26/Jul/2013:14:18:44,2480620,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:45,2724385,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:20,28387985,/courses/content/391,200
[26/Jul/2013:14:18:29,19054145,/app.php/activities/3117/submit,302
[26/Jul/2013:14:18:35,13323913,/courses/,302
[26/Jul/2013:14:18:25,24113391,/courses/content/387,200
[26/Jul/2013:14:18:47,1990764,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:42,7251711,/courses/,302
[26/Jul/2013:14:18:44,5393454,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:24,25912612,/courses/content/387,200
[26/Jul/2013:14:18:36,14241906,/settings/,200
[26/Jul/2013:14:18:47,3163807,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:47,4564382,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:37,14409313,/courses/content/391,200
[26/Jul/2013:14:18:24,27307227,/courses/content/388,200
[26/Jul/2013:14:18:49,2828458,/courses/content,302
[26/Jul/2013:14:18:44,8006675,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:18:48,5003041,/courses/,302
[26/Jul/2013:14:18:47,5469338,/courses/,302
[26/Jul/2013:14:18:38,14726946,/app.php/activities/3137/0/solve,200
[26/Jul/2013:14:18:50,3340063,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:47,6688931,/app.php/activities/367/course/387/0/practice,302
[26/Jul/2013:14:18:44,9894727,/app.php/activities/3124/0/report,200
[26/Jul/2013:14:18:49,5382884,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:18:47,7719816,/app.php/activities/367/course/389/0/practice,302
[26/Jul/2013:14:18:40,15441112,/courses/content/389,200
[26/Jul/2013:14:18:53,2464667,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:18:28,27129809,/courses/content/387,200
[26/Jul/2013:14:18:45,11158638,/app.php/activities/3115/0/report,200
[26/Jul/2013:14:18:55,2128097,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:44,13197793,/settings/,200
[26/Jul/2013:14:18:51,6479728,/app.php/activities/367/course/389/0/practice,302
[26/Jul/2013:14:18:53,4447346,/courses/,302
[26/Jul/2013:14:18:41,16887102,/courses/content/391,200
[26/Jul/2013:14:18:53,5503149,/app.php/activities/367/course/390/0/practice,302
[26/Jul/2013:14:18:52,7411820,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:18:33,26501084,/courses/content/387,200
[26/Jul/2013:14:18:55,4690196,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:18:58,2012698,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:52,8172642,/app.php/activities/3123/0/report,200
[26/Jul/2013:14:18:52,8583564,/app.php/activities/3143/0/solve,200
[26/Jul/2013:14:18:52,8534604,/app.php/activities/3132/0/report,200
[26/Jul/2013:14:18:34,26623416,/courses/content/389,200
[26/Jul/2013:14:18:36,24904475,/courses/content/391,200
[26/Jul/2013:14:18:42,19866193,/courses/content/389,200
[26/Jul/2013:14:18:49,12912078,/app.php/products/courses/389/units/113.json?_=1373985833790,200
[26/Jul/2013:14:18:42,19801162,/app.php/activities/3116/0/report,200
[26/Jul/2013:14:18:57,5870133,/courses/user_course/new?_=1373891275488,200
[26/Jul/2013:14:18:54,9042503,/app.php/activities/3122/0/report,200
[26/Jul/2013:14:18:47,15558794,/app.php/activities/3139/0/solve,200
[26/Jul/2013:14:18:59,4573256,/settings/personal/profile?_=1373891275490,200
[26/Jul/2013:14:18:58,5532842,/app.php/activities/367/course/389/0/practice,302
[26/Jul/2013:14:18:10,53196640,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:18:57,6929029,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:18:52,12110616,/app.php/products/courses/389/units/113.json?_=1373985833790,200
[26/Jul/2013:14:18:18,47357019,/app.php/activities/3133/0/solve,200
[26/Jul/2013:14:18:58,8120601,/app.php/activities/3145/0/solve,200
[26/Jul/2013:14:18:20,46164003,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:18:20,46650903,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:18:51,15744423,/app.php/courses/content/390,200
[26/Jul/2013:14:18:20,47268774,/courses/content,302
[26/Jul/2013:14:18:50,17727516,/courses/content/388,200
[26/Jul/2013:14:18:58,10080926,/courses/content/389,200
[26/Jul/2013:14:18:57,10936436,/app.php/activities/3135/0/solve,200
[26/Jul/2013:14:18:36,32821975,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:18:54,14061898,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:18:54,15023677,/courses/content/391,200
[26/Jul/2013:14:18:50,18700398,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:18:58,11220984,/courses/content/391,200
[26/Jul/2013:14:19:09,280944,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:09,722879,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:09,279164,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:09,840861,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:09,923857,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:10,316201,/courses/content,302
[26/Jul/2013:14:19:09,1077771,/app.php/activities/367/course/391/0/practice,302
[26/Jul/2013:14:19:11,253515,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:10,1366551,/courses/,302
[26/Jul/2013:14:18:54,17256646,/courses/content/391,200
[26/Jul/2013:14:19:11,572906,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:11,432714,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:10,1907685,/app.php/activities/3167/0/solve,200
[26/Jul/2013:14:19:09,3825551,/app.php/activities/3152/submit,302
[26/Jul/2013:14:19:12,376967,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:11,2463779,/app.php/activities/367/course/387/0/practice,302
[26/Jul/2013:14:19:13,731859,/settings/personal/password?_=1373891277540,200
[26/Jul/2013:14:19:11,3155282,/app.php/activities/3146/0/report,200
[26/Jul/2013:14:19:13,1917584,/logout_user,302
[26/Jul/2013:14:19:13,2191123,/app.php/products/courses/389/units/113.json?_=1373985833790,200
[26/Jul/2013:14:19:13,1951979,/app.php/products/courses/388/units/113.json?_=1373985833790,200
[26/Jul/2013:14:19:14,1094694,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:12,4204458,/app.php/activities/3168/0/solve,200
[26/Jul/2013:14:19:13,2472482,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:14,2304258,/app.php/products/courses/391/units/113.json?_=1373985833790,200
[26/Jul/2013:14:19:15,1743787,/logout,302
[26/Jul/2013:14:19:11,5501792,/courses/content/388,200
[26/Jul/2013:14:19:14,3529916,/courses/,302
[26/Jul/2013:14:19:15,1976663,/courses/content,302
[26/Jul/2013:14:19:15,2882570,/app.php/activities/367/course/389/0/practice,302
[26/Jul/2013:14:19:12,5832232,/app.php/activities/3147/0/report,200
[26/Jul/2013:14:19:14,5332873,/app.php/products/courses/387/units/113.json?_=1373985833790,200
[26/Jul/2013:14:19:17,2892753,/courses/,302
[26/Jul/2013:14:19:15,4863869,/app.php/activities/3170/0/solve,200
[26/Jul/2013:14:19:13,7080159,/app.php/activities/3169/0/solve,200
[26/Jul/2013:14:19:15,5575293,/app.php/activities/367/course/389/0/practice,302
[26/Jul/2013:14:19:18,2345595,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:16,5189437,/app.php/activities/3156/submit,302
[26/Jul/2013:14:19:19,3057539,/courses/content,302
[26/Jul/2013:14:19:18,4156740,/logout_user,302
[26/Jul/2013:14:19:16,7490505,/app.php/activities/3138/0/report,200
[26/Jul/2013:14:19:16,8443839,/app.php/activities/3153/0/report,200
[26/Jul/2013:14:19:23,2389332,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:19,6149023,/app.php/activities/367/course/387/0/practice,302
[26/Jul/2013:14:19:17,8602529,/app.php/activities/3171/0/solve,200
[26/Jul/2013:14:19:24,2592565,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:18,8962794,/app.php/activities/3149/submit,302
[26/Jul/2013:14:19:22,4303448,/logout,302
[26/Jul/2013:14:19:22,4988447,/courses/,302
[26/Jul/2013:14:19:20,7309299,/app.php/activities/367/course/388/0/practice,302
[26/Jul/2013:14:19:20,7901447,/app.php/activities/3159/submit,302
[26/Jul/2013:14:19:20,7944862,/app.php/activities/3143/submit,302
[26/Jul/2013:14:19:18,10191210,/app.php/activities/3173/0/solve,200
[26/Jul/2013:14:19:15,13077294,/courses/content/388,200
[26/Jul/2013:14:19:25,4071711,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:20,8916031,/app.php/products/courses/387/units/113.json?_=1373985833790,200
[26/Jul/2013:14:19:20,8951247,/app.php/products/courses/391/units/113.json?_=1373985833790,200
[26/Jul/2013:14:19:18,11801160,/app.php/activities/3147/0/report,200
[26/Jul/2013:14:19:22,8008688,/app.php/activities/3154/submit,302
[26/Jul/2013:14:19:26,4569334,/courses/,302
[26/Jul/2013:14:19:20,10840941,/app.php/activities/3131/submit,302
[26/Jul/2013:14:19:22,8260723,/app.php/activities/3177/0/solve,200
[26/Jul/2013:14:19:21,9591615,/app.php/products/courses/388/units/113.json?_=1373985833790,200
[26/Jul/2013:14:19:21,10037416,/app.php/products/courses/391/units/113.json?_=1373985833790,200
[26/Jul/2013:14:19:23,8805660,/app.php/activities/3178/0/solve,200
[26/Jul/2013:14:19:29,2308642,/rumba/login,405
[26/Jul/2013:14:19:22,9966529,/app.php/activities/3156/0/report,200
[26/Jul/2013:14:19:20,12371673,/app.php/activities/3142/submit,302
[26/Jul/2013:14:19:20,12007147,/app.php/activities/3141/0/report,200
[26/Jul/2013:14:19:19,13338924,/app.php/activities/3152/0/report,200
[26/Jul/2013:14:19:31,1885716,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:23,9914457,/app.php/activities/3162/submit,302
[26/Jul/2013:14:19:31,1933522,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:26,7043968,/app.php/activities/367/course/391/0/practice,302
[26/Jul/2013:14:19:31,2012195,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:18:56,38544429,/courses/content/391,200
[26/Jul/2013:14:18:20,73992108,/app.php/layout_factory/get_css/45,200
[26/Jul/2013:14:19:33,1814156,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:24,11000253,/app.php/activities/367/course/388/0/practice,302
[26/Jul/2013:14:19:27,8812713,/app.php/activities/3144/submit,302
[26/Jul/2013:14:19:21,14783081,/app.php/activities/3150/0/report,200
[26/Jul/2013:14:19:26,9441744,/app.php/products/courses/388/units/113.json?_=1373985833790,200
[26/Jul/2013:14:19:23,13890268,/app.php/activities/3151/0/report,200
[26/Jul/2013:14:19:30,7052068,/courses/,302
[26/Jul/2013:14:19:28,9976536,/app.php/activities/3181/0/solve,200
[26/Jul/2013:14:19:36,1733410,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:28,9897811,/app.php/products/courses/391/units/113.json?_=1373985833790,200
[26/Jul/2013:14:19:28,10556341,/app.php/activities/3182/0/solve,200
[26/Jul/2013:14:19:32,7079958,/app.php/activities/367/course/391/0/practice,302
[26/Jul/2013:14:19:33,6614008,/app.php/activities/367/course/388/0/practice,302
[26/Jul/2013:14:19:32,8110813,/app.php/activities/3184/0/solve,200
[26/Jul/2013:14:19:38,2204672,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:33,6781990,/app.php/activities/367/course/391/0/practice,302
[26/Jul/2013:14:19:27,13629962,/app.php/activities/3180/0/solve,200
[26/Jul/2013:14:19:39,1955027,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:36,4504536,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:28,13671431,/app.php/activities/3148/0/report,200
[26/Jul/2013:14:19:29,12648178,/app.php/activities/3155/0/report,200
[26/Jul/2013:14:19:40,2030659,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:30,13058562,/app.php/activities/3183/0/solve,200
[26/Jul/2013:14:19:33,9895548,/app.php/activities/3131/0/report,200
[26/Jul/2013:14:19:40,2978549,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:29,14842399,/app.php/activities/3149/0/report,200
[26/Jul/2013:14:19:31,12605122,/app.php/activities/3139/submit,302
[26/Jul/2013:14:19:30,15427874,/app.php/activities/3159/0/report,200
[26/Jul/2013:14:19:33,12082807,/app.php/activities/3133/submit,302
[26/Jul/2013:14:19:27,18532638,/app.php/courses/content/390,200
[26/Jul/2013:14:19:31,15167482,/courses/content/388,200
[26/Jul/2013:14:19:43,5101131,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:44,3811933,/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:35,13601060,/app.php/activities/3186/0/solve,200
[26/Jul/2013:14:19:46,3169490,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:40,8689668,/app.php/activities/3137/submit,302
[26/Jul/2013:14:19:39,10374064,/app.php/activities/367/course/388/0/practice,302
[26/Jul/2013:14:19:43,6620974,/app.php/activities/367/course/388/0/practice,302
[26/Jul/2013:14:19:42,8041778,/app.php/activities/3164/submit,302
[26/Jul/2013:14:19:36,14495773,/app.php/courses/content/387,200
[26/Jul/2013:14:19:33,18019874,/courses/content/391,200
[26/Jul/2013:14:19:36,15367657,/app.php/courses/content/390,200
[26/Jul/2013:14:19:32,18676098,/app.php/courses/content/387,200
[26/Jul/2013:14:19:38,13570023,/app.php/products/courses/391/units/113.json?_=1373985833790,200
[26/Jul/2013:14:19:50,1786764,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:49,2917545,/app.php/js/routing?callback=fos.Router.setData,200
[26/Jul/2013:14:19:36,16944682,/app.php/activities/3143/0/report,200
